data,wse,phase,wse_orto_local,h_elipsoidal,wse_swot_ref,param_H_orto_ZR,param_N_local,param_N_egm2008
1970-01-19,2.46,Rising,118.27699999999999,124.00699999999999,117.80979296630605,115.817,5.73,6.1972070336939495
1970-01-20,2.45,Rising,118.267,123.997,117.79979296630606,115.817,5.73,6.1972070336939495
1970-01-21,2.48,Rising,118.297,124.027,117.82979296630606,115.817,5.73,6.1972070336939495
1970-01-22,2.53,Rising,118.347,124.077,117.87979296630604,115.817,5.73,6.1972070336939495
1970-01-23,2.57,Rising,118.38699999999999,124.11699999999999,117.91979296630603,115.817,5.73,6.1972070336939495
1970-01-24,2.61,Rising,118.42699999999999,124.157,117.95979296630605,115.817,5.73,6.1972070336939495
1970-01-25,2.66,Rising,118.47699999999999,124.207,118.00979296630604,115.817,5.73,6.1972070336939495
1970-01-26,2.71,Rising,118.52699999999999,124.25699999999999,118.05979296630605,115.817,5.73,6.1972070336939495
1970-01-27,2.78,Rising,118.597,124.327,118.12979296630604,115.817,5.73,6.1972070336939495
1970-01-28,2.85,Rising,118.66699999999999,124.39699999999999,118.19979296630603,115.817,5.73,6.1972070336939495
1970-01-29,2.89,Rising,118.707,124.437,118.23979296630606,115.817,5.73,6.1972070336939495
1970-01-30,2.98,Rising,118.797,124.527,118.32979296630606,115.817,5.73,6.1972070336939495
1970-01-31,3.08,Rising,118.89699999999999,124.627,118.42979296630605,115.817,5.73,6.1972070336939495
1970-02-01,3.15,Rising,118.967,124.697,118.49979296630605,115.817,5.73,6.1972070336939495
1970-02-02,3.2,Rising,119.017,124.747,118.54979296630606,115.817,5.73,6.1972070336939495
1970-02-03,3.24,Rising,119.05699999999999,124.78699999999999,118.58979296630605,115.817,5.73,6.1972070336939495
1970-02-04,3.28,Rising,119.097,124.827,118.62979296630604,115.817,5.73,6.1972070336939495
1970-02-05,3.33,Rising,119.14699999999999,124.877,118.67979296630605,115.817,5.73,6.1972070336939495
1970-02-06,3.37,Rising,119.187,124.917,118.71979296630604,115.817,5.73,6.1972070336939495
1970-02-07,3.45,Rising,119.267,124.997,118.79979296630606,115.817,5.73,6.1972070336939495
1970-02-08,3.52,Rising,119.33699999999999,125.067,118.86979296630605,115.817,5.73,6.1972070336939495
1970-02-09,3.57,Rising,119.38699999999999,125.11699999999999,118.91979296630603,115.817,5.73,6.1972070336939495
1970-02-10,3.63,Rising,119.44699999999999,125.17699999999999,118.97979296630604,115.817,5.73,6.1972070336939495
1970-02-11,3.71,Rising,119.52699999999999,125.25699999999999,119.05979296630605,115.817,5.73,6.1972070336939495
1970-02-12,3.78,Rising,119.597,125.327,119.12979296630604,115.817,5.73,6.1972070336939495
1970-02-13,3.85,Rising,119.66699999999999,125.39699999999999,119.19979296630603,115.817,5.73,6.1972070336939495
1970-02-14,3.96,Rising,119.77699999999999,125.50699999999999,119.30979296630605,115.817,5.73,6.1972070336939495
1970-02-15,4.04,Rising,119.857,125.587,119.38979296630606,115.817,5.73,6.1972070336939495
1970-02-16,4.1,Rising,119.91699999999999,125.64699999999999,119.44979296630603,115.817,5.73,6.1972070336939495
1970-02-17,4.14,Rising,119.957,125.687,119.48979296630606,115.817,5.73,6.1972070336939495
1970-02-18,4.19,High,120.00699999999999,125.737,119.53979296630604,115.817,5.73,6.1972070336939495
1970-02-19,4.23,High,120.047,125.777,119.57979296630606,115.817,5.73,6.1972070336939495
1970-02-20,4.26,High,120.077,125.807,119.60979296630606,115.817,5.73,6.1972070336939495
1970-02-21,4.28,High,120.097,125.827,119.62979296630604,115.817,5.73,6.1972070336939495
1970-02-22,4.31,High,120.127,125.857,119.65979296630604,115.817,5.73,6.1972070336939495
1970-02-23,4.33,High,120.14699999999999,125.877,119.67979296630605,115.817,5.73,6.1972070336939495
1970-02-24,4.36,High,120.17699999999999,125.907,119.70979296630605,115.817,5.73,6.1972070336939495
1970-02-25,4.35,High,120.16699999999999,125.89699999999999,119.69979296630603,115.817,5.73,6.1972070336939495
1970-02-26,4.36,High,120.17699999999999,125.907,119.70979296630605,115.817,5.73,6.1972070336939495
1970-02-27,4.37,High,120.187,125.917,119.71979296630604,115.817,5.73,6.1972070336939495
1970-02-28,4.37,High,120.187,125.917,119.71979296630604,115.817,5.73,6.1972070336939495
1970-03-01,4.37,High,120.187,125.917,119.71979296630604,115.817,5.73,6.1972070336939495
1970-03-02,4.38,High,120.19699999999999,125.92699999999999,119.72979296630604,115.817,5.73,6.1972070336939495
1970-03-03,4.39,High,120.207,125.937,119.73979296630606,115.817,5.73,6.1972070336939495
1970-03-04,4.39,High,120.207,125.937,119.73979296630606,115.817,5.73,6.1972070336939495
1970-03-05,4.43,High,120.24699999999999,125.97699999999999,119.77979296630605,115.817,5.73,6.1972070336939495
1970-03-06,4.45,High,120.267,125.997,119.79979296630606,115.817,5.73,6.1972070336939495
1970-03-07,4.46,High,120.27699999999999,126.00699999999999,119.80979296630605,115.817,5.73,6.1972070336939495
1970-03-08,4.47,High,120.28699999999999,126.017,119.81979296630604,115.817,5.73,6.1972070336939495
1970-03-09,4.48,High,120.297,126.027,119.82979296630606,115.817,5.73,6.1972070336939495
1970-03-10,4.5,High,120.317,126.047,119.84979296630604,115.817,5.73,6.1972070336939495
1970-03-11,4.51,High,120.327,126.057,119.85979296630606,115.817,5.73,6.1972070336939495
1970-03-12,4.52,High,120.33699999999999,126.067,119.86979296630605,115.817,5.73,6.1972070336939495
1970-03-13,4.53,High,120.347,126.077,119.87979296630604,115.817,5.73,6.1972070336939495
1970-03-14,4.53,High,120.347,126.077,119.87979296630604,115.817,5.73,6.1972070336939495
1970-03-15,4.55,High,120.36699999999999,126.097,119.89979296630605,115.817,5.73,6.1972070336939495
1970-03-16,4.58,High,120.39699999999999,126.127,119.92979296630605,115.817,5.73,6.1972070336939495
1970-03-17,4.62,High,120.437,126.167,119.96979296630604,115.817,5.73,6.1972070336939495
1970-03-18,4.66,High,120.47699999999999,126.207,120.00979296630604,115.817,5.73,6.1972070336939495
1970-03-19,4.69,High,120.50699999999999,126.237,120.03979296630604,115.817,5.73,6.1972070336939495
1970-03-20,4.71,High,120.52699999999999,126.25699999999999,120.05979296630605,115.817,5.73,6.1972070336939495
1970-03-21,4.73,High,120.547,126.277,120.07979296630606,115.817,5.73,6.1972070336939495
1970-03-22,4.73,High,120.547,126.277,120.07979296630606,115.817,5.73,6.1972070336939495
