data,wse,phase,wse_orto_local,h_elipsoidal,wse_swot_ref,param_H_orto_ZR,param_N_local,param_N_egm2008
1968-05-27,1.23,Falling,134.393,141.523,134.24943689032182,133.163,7.13,7.27356310967817
1968-05-28,1.22,Falling,134.383,141.513,134.23943689032183,133.163,7.13,7.27356310967817
1968-05-29,1.22,Falling,134.383,141.513,134.23943689032183,133.163,7.13,7.27356310967817
1968-05-30,1.23,Falling,134.393,141.523,134.24943689032182,133.163,7.13,7.27356310967817
1968-05-31,1.23,Falling,134.393,141.523,134.24943689032182,133.163,7.13,7.27356310967817
1968-06-01,1.23,Falling,134.393,141.523,134.24943689032182,133.163,7.13,7.27356310967817
1968-06-02,1.22,Falling,134.383,141.513,134.23943689032183,133.163,7.13,7.27356310967817
1968-06-03,1.21,Falling,134.37300000000002,141.50300000000001,134.22943689032184,133.163,7.13,7.27356310967817
1968-06-04,1.2,Falling,134.363,141.493,134.21943689032182,133.163,7.13,7.27356310967817
1968-06-05,1.2,Falling,134.363,141.493,134.21943689032182,133.163,7.13,7.27356310967817
1968-06-06,1.2,Falling,134.363,141.493,134.21943689032182,133.163,7.13,7.27356310967817
1968-06-07,1.19,Falling,134.353,141.483,134.20943689032183,133.163,7.13,7.27356310967817
1968-06-08,1.18,Falling,134.34300000000002,141.473,134.19943689032183,133.163,7.13,7.27356310967817
1968-06-09,1.17,Falling,134.333,141.463,134.18943689032182,133.163,7.13,7.27356310967817
1968-06-10,1.17,Falling,134.333,141.463,134.18943689032182,133.163,7.13,7.27356310967817
1968-06-11,1.19,Falling,134.353,141.483,134.20943689032183,133.163,7.13,7.27356310967817
1968-06-12,1.19,Low,134.353,141.483,134.20943689032183,133.163,7.13,7.27356310967817
1968-06-13,1.18,Low,134.34300000000002,141.473,134.19943689032183,133.163,7.13,7.27356310967817
1968-06-14,1.17,Low,134.333,141.463,134.18943689032182,133.163,7.13,7.27356310967817
1968-06-15,1.17,Low,134.333,141.463,134.18943689032182,133.163,7.13,7.27356310967817
1968-06-16,1.16,Low,134.323,141.453,134.17943689032182,133.163,7.13,7.27356310967817
1968-06-17,1.14,Low,134.303,141.433,134.1594368903218,133.163,7.13,7.27356310967817
1968-06-18,1.14,Low,134.303,141.433,134.1594368903218,133.163,7.13,7.27356310967817
1968-06-19,1.13,Low,134.293,141.423,134.14943689032182,133.163,7.13,7.27356310967817
1968-06-20,1.13,Low,134.293,141.423,134.14943689032182,133.163,7.13,7.27356310967817
1968-06-21,1.13,Low,134.293,141.423,134.14943689032182,133.163,7.13,7.27356310967817
1968-06-22,1.13,Low,134.293,141.423,134.14943689032182,133.163,7.13,7.27356310967817
1968-06-23,1.13,Low,134.293,141.423,134.14943689032182,133.163,7.13,7.27356310967817
1968-06-24,1.15,Low,134.31300000000002,141.443,134.16943689032183,133.163,7.13,7.27356310967817
1968-06-25,1.19,Low,134.353,141.483,134.20943689032183,133.163,7.13,7.27356310967817
1968-06-26,1.19,Low,134.353,141.483,134.20943689032183,133.163,7.13,7.27356310967817
1968-06-27,1.19,Low,134.353,141.483,134.20943689032183,133.163,7.13,7.27356310967817
1968-06-28,1.18,Low,134.34300000000002,141.473,134.19943689032183,133.163,7.13,7.27356310967817
1968-06-29,1.17,Low,134.333,141.463,134.18943689032182,133.163,7.13,7.27356310967817
1968-06-30,1.16,Low,134.323,141.453,134.17943689032182,133.163,7.13,7.27356310967817
1968-07-01,1.17,Low,134.333,141.463,134.18943689032182,133.163,7.13,7.27356310967817
1968-07-02,1.16,Low,134.323,141.453,134.17943689032182,133.163,7.13,7.27356310967817
1968-07-03,1.16,Low,134.323,141.453,134.17943689032182,133.163,7.13,7.27356310967817
1968-07-04,1.15,Low,134.31300000000002,141.443,134.16943689032183,133.163,7.13,7.27356310967817
1968-07-05,1.14,Low,134.303,141.433,134.1594368903218,133.163,7.13,7.27356310967817
1968-07-06,1.13,Low,134.293,141.423,134.14943689032182,133.163,7.13,7.27356310967817
1968-07-07,1.13,Low,134.293,141.423,134.14943689032182,133.163,7.13,7.27356310967817
1968-07-08,1.13,Low,134.293,141.423,134.14943689032182,133.163,7.13,7.27356310967817
1968-07-09,1.12,Low,134.28300000000002,141.413,134.13943689032183,133.163,7.13,7.27356310967817
1968-07-10,1.12,Low,134.28300000000002,141.413,134.13943689032183,133.163,7.13,7.27356310967817
1968-07-11,1.13,Low,134.293,141.423,134.14943689032182,133.163,7.13,7.27356310967817
1968-07-12,1.13,Low,134.293,141.423,134.14943689032182,133.163,7.13,7.27356310967817
1968-07-13,1.13,Low,134.293,141.423,134.14943689032182,133.163,7.13,7.27356310967817
1968-07-14,1.12,Low,134.28300000000002,141.413,134.13943689032183,133.163,7.13,7.27356310967817
1968-07-15,1.12,Low,134.28300000000002,141.413,134.13943689032183,133.163,7.13,7.27356310967817
1968-07-16,1.14,Low,134.303,141.433,134.1594368903218,133.163,7.13,7.27356310967817
1968-07-17,1.11,Low,134.27300000000002,141.40300000000002,134.12943689032184,133.163,7.13,7.27356310967817
1968-07-18,1.11,Low,134.27300000000002,141.40300000000002,134.12943689032184,133.163,7.13,7.27356310967817
1968-07-19,1.1,Low,134.263,141.393,134.11943689032182,133.163,7.13,7.27356310967817
1968-07-20,1.1,Low,134.263,141.393,134.11943689032182,133.163,7.13,7.27356310967817
1968-07-21,1.1,Low,134.263,141.393,134.11943689032182,133.163,7.13,7.27356310967817
1968-07-22,1.1,Low,134.263,141.393,134.11943689032182,133.163,7.13,7.27356310967817
1968-07-23,1.09,Low,134.25300000000001,141.383,134.10943689032183,133.163,7.13,7.27356310967817
1968-07-24,1.09,Low,134.25300000000001,141.383,134.10943689032183,133.163,7.13,7.27356310967817
1968-07-25,1.09,Low,134.25300000000001,141.383,134.10943689032183,133.163,7.13,7.27356310967817
1968-07-26,1.09,Low,134.25300000000001,141.383,134.10943689032183,133.163,7.13,7.27356310967817
1968-07-27,1.09,Low,134.25300000000001,141.383,134.10943689032183,133.163,7.13,7.27356310967817
1968-07-28,1.08,Low,134.24300000000002,141.37300000000002,134.09943689032184,133.163,7.13,7.27356310967817
1968-07-29,1.07,Low,134.233,141.363,134.08943689032182,133.163,7.13,7.27356310967817
1968-07-30,1.07,Low,134.233,141.363,134.08943689032182,133.163,7.13,7.27356310967817
1968-07-31,1.07,Low,134.233,141.363,134.08943689032182,133.163,7.13,7.27356310967817
1968-08-01,1.07,Low,134.233,141.363,134.08943689032182,133.163,7.13,7.27356310967817
1968-08-02,1.07,Low,134.233,141.363,134.08943689032182,133.163,7.13,7.27356310967817
1968-08-03,1.06,Low,134.223,141.353,134.07943689032183,133.163,7.13,7.27356310967817
1968-08-04,1.07,Low,134.233,141.363,134.08943689032182,133.163,7.13,7.27356310967817
1968-08-05,1.09,Low,134.25300000000001,141.383,134.10943689032183,133.163,7.13,7.27356310967817
1968-08-06,1.1,Low,134.263,141.393,134.11943689032182,133.163,7.13,7.27356310967817
1968-08-07,1.13,Low,134.293,141.423,134.14943689032182,133.163,7.13,7.27356310967817
1968-08-08,1.17,Low,134.333,141.463,134.18943689032182,133.163,7.13,7.27356310967817
1968-08-09,1.23,Low,134.393,141.523,134.24943689032182,133.163,7.13,7.27356310967817
1968-08-10,1.28,Rising,134.443,141.573,134.29943689032183,133.163,7.13,7.27356310967817
1968-08-11,1.33,Rising,134.49300000000002,141.62300000000002,134.34943689032184,133.163,7.13,7.27356310967817
1968-08-12,1.5,Rising,134.663,141.793,134.51943689032183,133.163,7.13,7.27356310967817
1968-08-13,1.49,Rising,134.65300000000002,141.78300000000002,134.50943689032184,133.163,7.13,7.27356310967817
1968-08-14,1.38,Rising,134.543,141.673,134.39943689032182,133.163,7.13,7.27356310967817
1968-08-15,1.29,Rising,134.453,141.583,134.30943689032182,133.163,7.13,7.27356310967817
1968-08-16,1.22,Rising,134.383,141.513,134.23943689032183,133.163,7.13,7.27356310967817
1968-08-17,1.18,Rising,134.34300000000002,141.473,134.19943689032183,133.163,7.13,7.27356310967817
1968-08-18,1.17,Rising,134.333,141.463,134.18943689032182,133.163,7.13,7.27356310967817
1968-08-19,1.16,Rising,134.323,141.453,134.17943689032182,133.163,7.13,7.27356310967817
1968-08-20,1.14,Rising,134.303,141.433,134.1594368903218,133.163,7.13,7.27356310967817
1968-08-21,1.13,Rising,134.293,141.423,134.14943689032182,133.163,7.13,7.27356310967817
1968-08-22,1.13,Rising,134.293,141.423,134.14943689032182,133.163,7.13,7.27356310967817
1968-08-23,1.12,Rising,134.28300000000002,141.413,134.13943689032183,133.163,7.13,7.27356310967817
1968-08-24,1.12,Falling,134.28300000000002,141.413,134.13943689032183,133.163,7.13,7.27356310967817
1968-08-25,1.12,Falling,134.28300000000002,141.413,134.13943689032183,133.163,7.13,7.27356310967817
1968-08-26,1.13,Falling,134.293,141.423,134.14943689032182,133.163,7.13,7.27356310967817
1968-08-27,1.13,Falling,134.293,141.423,134.14943689032182,133.163,7.13,7.27356310967817
1968-08-28,1.13,Falling,134.293,141.423,134.14943689032182,133.163,7.13,7.27356310967817
1968-08-29,1.12,Low,134.28300000000002,141.413,134.13943689032183,133.163,7.13,7.27356310967817
1968-08-30,1.11,Low,134.27300000000002,141.40300000000002,134.12943689032184,133.163,7.13,7.27356310967817
1968-08-31,1.11,Low,134.27300000000002,141.40300000000002,134.12943689032184,133.163,7.13,7.27356310967817
1968-09-01,1.13,Low,134.293,141.423,134.14943689032182,133.163,7.13,7.27356310967817
1968-09-02,1.17,Low,134.333,141.463,134.18943689032182,133.163,7.13,7.27356310967817
1968-09-03,1.22,Low,134.383,141.513,134.23943689032183,133.163,7.13,7.27356310967817
1968-09-04,1.24,Low,134.40300000000002,141.53300000000002,134.25943689032184,133.163,7.13,7.27356310967817
1968-09-05,1.2,Low,134.363,141.493,134.21943689032182,133.163,7.13,7.27356310967817
1968-09-06,1.17,Low,134.333,141.463,134.18943689032182,133.163,7.13,7.27356310967817
1968-09-07,1.16,Low,134.323,141.453,134.17943689032182,133.163,7.13,7.27356310967817
1968-09-08,1.16,Low,134.323,141.453,134.17943689032182,133.163,7.13,7.27356310967817
1968-09-09,1.15,Low,134.31300000000002,141.443,134.16943689032183,133.163,7.13,7.27356310967817
1968-09-10,1.14,Low,134.303,141.433,134.1594368903218,133.163,7.13,7.27356310967817
1968-09-11,1.13,Low,134.293,141.423,134.14943689032182,133.163,7.13,7.27356310967817
1968-09-12,1.13,Low,134.293,141.423,134.14943689032182,133.163,7.13,7.27356310967817
1968-09-13,1.11,Low,134.27300000000002,141.40300000000002,134.12943689032184,133.163,7.13,7.27356310967817
1968-09-14,1.11,Low,134.27300000000002,141.40300000000002,134.12943689032184,133.163,7.13,7.27356310967817
1968-09-15,1.11,Low,134.27300000000002,141.40300000000002,134.12943689032184,133.163,7.13,7.27356310967817
1968-09-16,1.1,Low,134.263,141.393,134.11943689032182,133.163,7.13,7.27356310967817
1968-09-17,1.1,Low,134.263,141.393,134.11943689032182,133.163,7.13,7.27356310967817
1968-09-18,1.1,Low,134.263,141.393,134.11943689032182,133.163,7.13,7.27356310967817
1968-09-19,1.09,Low,134.25300000000001,141.383,134.10943689032183,133.163,7.13,7.27356310967817
1968-09-20,1.17,Low,134.333,141.463,134.18943689032182,133.163,7.13,7.27356310967817
1968-09-21,1.27,Low,134.43300000000002,141.56300000000002,134.28943689032184,133.163,7.13,7.27356310967817
1968-09-22,1.3,Low,134.46300000000002,141.59300000000002,134.31943689032184,133.163,7.13,7.27356310967817
1968-09-23,1.38,Low,134.543,141.673,134.39943689032182,133.163,7.13,7.27356310967817
1968-09-24,1.31,Low,134.473,141.603,134.32943689032183,133.163,7.13,7.27356310967817
1968-09-25,1.25,Low,134.413,141.543,134.26943689032183,133.163,7.13,7.27356310967817
1968-09-26,1.17,Low,134.333,141.463,134.18943689032182,133.163,7.13,7.27356310967817
1968-09-27,1.12,Low,134.28300000000002,141.413,134.13943689032183,133.163,7.13,7.27356310967817
1968-09-28,1.09,Low,134.25300000000001,141.383,134.10943689032183,133.163,7.13,7.27356310967817
1968-09-29,1.09,Low,134.25300000000001,141.383,134.10943689032183,133.163,7.13,7.27356310967817
1968-09-30,1.08,Low,134.24300000000002,141.37300000000002,134.09943689032184,133.163,7.13,7.27356310967817
1968-10-01,1.06,Low,134.223,141.353,134.07943689032183,133.163,7.13,7.27356310967817
1968-10-02,1.06,Low,134.223,141.353,134.07943689032183,133.163,7.13,7.27356310967817
1968-10-03,1.07,Low,134.233,141.363,134.08943689032182,133.163,7.13,7.27356310967817
1968-10-04,1.06,Rising,134.223,141.353,134.07943689032183,133.163,7.13,7.27356310967817
1968-10-05,1.05,Rising,134.21300000000002,141.34300000000002,134.06943689032184,133.163,7.13,7.27356310967817
1968-10-06,1.04,Rising,134.203,141.333,134.05943689032182,133.163,7.13,7.27356310967817
1968-10-07,1.04,Rising,134.203,141.333,134.05943689032182,133.163,7.13,7.27356310967817
1968-10-08,1.04,Rising,134.203,141.333,134.05943689032182,133.163,7.13,7.27356310967817
1968-10-09,1.04,Rising,134.203,141.333,134.05943689032182,133.163,7.13,7.27356310967817
1968-10-10,1.06,Rising,134.223,141.353,134.07943689032183,133.163,7.13,7.27356310967817
1968-10-11,1.1,Rising,134.263,141.393,134.11943689032182,133.163,7.13,7.27356310967817
1968-10-12,1.19,Rising,134.353,141.483,134.20943689032183,133.163,7.13,7.27356310967817
1968-10-13,1.16,Rising,134.323,141.453,134.17943689032182,133.163,7.13,7.27356310967817
1968-10-14,1.26,Rising,134.423,141.553,134.27943689032182,133.163,7.13,7.27356310967817
1968-10-15,1.29,Rising,134.453,141.583,134.30943689032182,133.163,7.13,7.27356310967817
1968-10-16,1.23,Rising,134.393,141.523,134.24943689032182,133.163,7.13,7.27356310967817
1968-10-17,1.18,Rising,134.34300000000002,141.473,134.19943689032183,133.163,7.13,7.27356310967817
1968-10-18,2.7,Rising,135.863,142.993,135.71943689032182,133.163,7.13,7.27356310967817
1968-10-19,2.42,Rising,135.583,142.713,135.43943689032182,133.163,7.13,7.27356310967817
1968-10-20,2.44,Rising,135.603,142.733,135.45943689032183,133.163,7.13,7.27356310967817
1968-10-21,2.22,Rising,135.383,142.513,135.23943689032183,133.163,7.13,7.27356310967817
1968-10-22,1.75,Rising,134.913,142.043,134.76943689032183,133.163,7.13,7.27356310967817
1968-10-23,1.56,Rising,134.723,141.853,134.57943689032183,133.163,7.13,7.27356310967817
1968-10-24,1.36,Rising,134.52300000000002,141.65300000000002,134.37943689032184,133.163,7.13,7.27356310967817
