data,wse,phase,wse_orto_local,h_elipsoidal,wse_swot_ref,param_H_orto_ZR,param_N_local,param_N_egm2008
1967-07-10,2.32,Low,128.485,132.085,128.11843976051253,126.165,3.6,3.966560239487476
1967-07-11,2.31,Low,128.475,132.075,128.1084397605125,126.165,3.6,3.966560239487476
1967-07-12,2.31,Low,128.475,132.075,128.1084397605125,126.165,3.6,3.966560239487476
1967-07-13,2.3,Low,128.465,132.065,128.09843976051252,126.165,3.6,3.966560239487476
1967-07-14,2.3,Low,128.465,132.065,128.09843976051252,126.165,3.6,3.966560239487476
1967-07-15,2.29,Low,128.455,132.055,128.08843976051253,126.165,3.6,3.966560239487476
1967-07-16,2.28,Low,128.445,132.045,128.0784397605125,126.165,3.6,3.966560239487476
1967-07-17,2.28,Low,128.445,132.045,128.0784397605125,126.165,3.6,3.966560239487476
1967-07-18,2.28,Low,128.445,132.045,128.0784397605125,126.165,3.6,3.966560239487476
1967-07-19,2.27,Low,128.435,132.035,128.06843976051252,126.165,3.6,3.966560239487476
1967-07-20,2.26,Low,128.425,132.025,128.05843976051253,126.165,3.6,3.966560239487476
1967-07-21,2.26,Low,128.425,132.025,128.05843976051253,126.165,3.6,3.966560239487476
1967-07-22,2.25,Low,128.41500000000002,132.01500000000001,128.04843976051254,126.165,3.6,3.966560239487476
1967-07-23,2.24,Low,128.405,132.005,128.03843976051252,126.165,3.6,3.966560239487476
1967-07-24,2.24,Low,128.405,132.005,128.03843976051252,126.165,3.6,3.966560239487476
1967-07-25,2.24,Low,128.405,132.005,128.03843976051252,126.165,3.6,3.966560239487476
1967-07-26,2.23,Low,128.395,131.995,128.02843976051253,126.165,3.6,3.966560239487476
1967-07-27,2.23,Low,128.395,131.995,128.02843976051253,126.165,3.6,3.966560239487476
1967-07-28,2.23,Low,128.395,131.995,128.02843976051253,126.165,3.6,3.966560239487476
1967-07-29,2.22,Low,128.38500000000002,131.985,128.01843976051254,126.165,3.6,3.966560239487476
1967-07-30,2.22,Low,128.38500000000002,131.985,128.01843976051254,126.165,3.6,3.966560239487476
1967-07-31,2.21,Low,128.375,131.975,128.00843976051252,126.165,3.6,3.966560239487476
1967-08-01,2.2,Low,128.365,131.965,127.99843976051253,126.165,3.6,3.966560239487476
1967-08-02,2.2,Low,128.365,131.965,127.99843976051253,126.165,3.6,3.966560239487476
1967-08-03,2.19,Low,128.35500000000002,131.955,127.98843976051253,126.165,3.6,3.966560239487476
1967-08-04,2.19,Low,128.35500000000002,131.955,127.98843976051253,126.165,3.6,3.966560239487476
1967-08-05,2.18,Low,128.345,131.945,127.97843976051252,126.165,3.6,3.966560239487476
1967-08-06,2.17,Low,128.335,131.935,127.96843976051252,126.165,3.6,3.966560239487476
1967-08-07,2.17,Low,128.335,131.935,127.96843976051252,126.165,3.6,3.966560239487476
1967-08-08,2.16,Low,128.32500000000002,131.925,127.95843976051253,126.165,3.6,3.966560239487476
1967-08-09,2.16,Low,128.32500000000002,131.925,127.95843976051253,126.165,3.6,3.966560239487476
1967-08-10,2.16,Low,128.32500000000002,131.925,127.95843976051253,126.165,3.6,3.966560239487476
1967-08-11,2.16,Low,128.32500000000002,131.925,127.95843976051253,126.165,3.6,3.966560239487476
1967-08-12,2.16,Low,128.32500000000002,131.925,127.95843976051253,126.165,3.6,3.966560239487476
1967-08-13,2.15,Low,128.315,131.915,127.94843976051251,126.165,3.6,3.966560239487476
1967-08-14,2.14,Low,128.305,131.905,127.93843976051252,126.165,3.6,3.966560239487476
1967-08-15,2.14,Low,128.305,131.905,127.93843976051252,126.165,3.6,3.966560239487476
1967-08-16,2.14,Low,128.305,131.905,127.93843976051252,126.165,3.6,3.966560239487476
1967-08-17,2.13,Low,128.29500000000002,131.895,127.92843976051253,126.165,3.6,3.966560239487476
1967-08-18,2.13,Low,128.29500000000002,131.895,127.92843976051253,126.165,3.6,3.966560239487476
1967-08-19,2.12,Low,128.285,131.885,127.91843976051251,126.165,3.6,3.966560239487476
1967-08-20,2.12,Low,128.285,131.885,127.91843976051251,126.165,3.6,3.966560239487476
1967-08-21,2.12,Low,128.285,131.885,127.91843976051251,126.165,3.6,3.966560239487476
1967-08-22,2.11,Low,128.275,131.875,127.90843976051252,126.165,3.6,3.966560239487476
1967-08-23,2.11,Low,128.275,131.875,127.90843976051252,126.165,3.6,3.966560239487476
1967-08-24,2.1,Low,128.26500000000001,131.865,127.89843976051253,126.165,3.6,3.966560239487476
1967-08-25,2.1,Low,128.26500000000001,131.865,127.89843976051253,126.165,3.6,3.966560239487476
1967-08-26,2.1,Low,128.26500000000001,131.865,127.89843976051253,126.165,3.6,3.966560239487476
1967-08-27,2.1,Low,128.26500000000001,131.865,127.89843976051253,126.165,3.6,3.966560239487476
1967-08-28,2.1,Low,128.26500000000001,131.865,127.89843976051253,126.165,3.6,3.966560239487476
1967-08-29,2.09,Low,128.255,131.855,127.88843976051251,126.165,3.6,3.966560239487476
1967-08-30,2.09,Low,128.255,131.855,127.88843976051251,126.165,3.6,3.966560239487476
1967-08-31,2.08,Low,128.245,131.845,127.87843976051252,126.165,3.6,3.966560239487476
1967-09-01,2.08,Low,128.245,131.845,127.87843976051252,126.165,3.6,3.966560239487476
1967-09-02,2.08,Low,128.245,131.845,127.87843976051252,126.165,3.6,3.966560239487476
1967-09-03,2.08,Low,128.245,131.845,127.87843976051252,126.165,3.6,3.966560239487476
1967-09-04,2.08,Low,128.245,131.845,127.87843976051252,126.165,3.6,3.966560239487476
1967-09-05,2.08,Low,128.245,131.845,127.87843976051252,126.165,3.6,3.966560239487476
1967-09-06,2.07,Low,128.235,131.835,127.86843976051253,126.165,3.6,3.966560239487476
1967-09-07,2.07,Low,128.235,131.835,127.86843976051253,126.165,3.6,3.966560239487476
1967-09-08,2.06,Low,128.225,131.825,127.85843976051251,126.165,3.6,3.966560239487476
1967-09-09,2.06,Low,128.225,131.825,127.85843976051251,126.165,3.6,3.966560239487476
1967-09-10,2.06,Low,128.225,131.825,127.85843976051251,126.165,3.6,3.966560239487476
1967-09-11,2.06,Low,128.225,131.825,127.85843976051251,126.165,3.6,3.966560239487476
1967-09-12,2.06,Low,128.225,131.825,127.85843976051251,126.165,3.6,3.966560239487476
1967-09-13,2.05,Low,128.215,131.815,127.84843976051252,126.165,3.6,3.966560239487476
1967-09-14,2.04,Low,128.205,131.805,127.83843976051253,126.165,3.6,3.966560239487476
1967-09-15,2.04,Low,128.205,131.805,127.83843976051253,126.165,3.6,3.966560239487476
1967-09-16,2.04,Low,128.205,131.805,127.83843976051253,126.165,3.6,3.966560239487476
1967-09-17,2.04,Low,128.205,131.805,127.83843976051253,126.165,3.6,3.966560239487476
1967-09-18,2.04,Low,128.205,131.805,127.83843976051253,126.165,3.6,3.966560239487476
